Returns,Volatility,Node,Date,Sit,INV,DNG,QNG,HHDiffit,Ft,COT,HHst,cott,icot,idng,dngt,Node_Midwest,Node_Mountain,Node_Pacific,Node_South Central
-0.064294351,0.058445608,Mountain,2012-09-28,5.49,217,29092.5,116003.25,-2.56,3.08,1147792,2.93,249070864,5289.364055299539,134.0668202764977,6313072.5,0,1,0,0
-0.991300553,0.994495988,Mountain,2012-10-05,4.17,220,32175.25,119801.75,-0.95,3.442,1187378,3.22,261223160,5397.172727272728,146.25113636363636,7078555.0,0,1,0,0
-0.043017385,0.036961058,Mountain,2012-10-12,4.17,221,32175.25,119801.75,-0.91,3.512,1188592,3.26,262678832,5378.244343891402,145.5893665158371,7110730.25,0,1,0,0
-0.05651221,0.050587543,Mountain,2012-10-19,4.17,225,32175.25,119801.75,-0.86,3.519,1204690,3.31,271055250,5354.177777777778,143.0011111111111,7239431.25,0,1,0,0
-0.123613956,0.118343955,Mountain,2012-10-26,4.17,227,32175.25,119801.75,-0.76,3.454,1183848,3.41,268733496,5215.1894273127755,141.74118942731278,7303781.75,0,1,0,0
0.32322701,0.332856538,Mountain,2012-11-02,4.49,230,27869.8,91481.6,-1.05,3.621,1175941,3.44,270466430,5112.786956521739,121.17304347826087,6410054.0,0,1,0,0
0.037387532,0.044228316,Mountain,2012-11-09,4.49,231,27869.8,91481.6,-1.09,3.572,1150704,3.4,265812624,4981.402597402597,120.64848484848484,6437923.8,0,1,0,0
-0.137470991,0.132336184,Mountain,2012-11-16,4.49,227,27869.8,91481.6,-0.95,3.712,1156533,3.54,262532991,5094.859030837004,122.77444933920704,6326444.6,0,1,0,0
-0.076540077,0.070810808,Mountain,2012-11-23,4.49,228,27869.8,91481.6,-0.88,3.839,1164799,3.61,265574172,5108.767543859649,122.23596491228069,6354314.399999999,0,1,0,0
-0.058496207,0.052590896,Mountain,2012-11-30,4.49,228,27869.8,91481.6,-0.83,3.681,1152312,3.66,262727136,5054.0,122.23596491228069,6354314.399999999,0,1,0,0
-0.259957524,0.256017736,Mountain,2012-12-07,4.05,228,45643.25,113710.0,-0.64,3.609,1137704,3.41,259396512,4989.929824561404,200.18969298245614,10406661.0,0,1,0,0
0.15860503,0.166628452,Mountain,2012-12-14,4.05,222,45643.25,113710.0,-0.75,3.383,1167143,3.3,259105746,5257.4009009009005,205.60022522522522,10132801.5,0,1,0,0
0.0,0.006476019,Mountain,2012-12-21,4.05,216,45643.25,113710.0,-0.75,3.402,1164624,3.3,251558784,5391.777777777777,211.31134259259258,9858942.0,0,1,0,0
-0.054808236,0.048866944,Mountain,2012-12-28,4.05,207,45643.25,113710.0,-0.71,3.39,1164815,3.34,241116705,5627.125603864734,220.4987922705314,9448152.75,0,1,0,0
0.041385216,0.048265003,Mountain,2013-01-04,4.02,197,55976.5,112982.0,-0.74,3.267,1175043,3.28,231483471,5964.685279187817,284.1446700507614,11027370.5,0,1,0,0
0.126751706,0.134464356,Mountain,2013-01-11,4.02,190,55976.5,112982.0,-0.84,3.223,1174780,3.18,223208200,6183.0526315789475,294.61315789473684,10635535.0,0,1,0,0
-0.370373788,0.367511257,Mountain,2013-01-18,4.02,178,55976.5,112982.0,-0.58,3.465,1174981,3.44,209146618,6601.016853932584,314.4747191011236,9963817.0,0,1,0,0
-0.189242,0.184612288,Mountain,2013-01-25,4.02,172,55976.5,112982.0,-0.48,3.501,1146846,3.54,197257512,6667.709302325581,325.44476744186045,9627958.0,0,1,0,0
0.547639597,0.559458568,Mountain,2013-02-01,4.09,165,44611.75,104928.5,-0.83,3.298,1201259,3.26,198207735,7280.357575757575,270.3742424242424,7360938.75,0,1,0,0
-0.088107268,0.082490852,Mountain,2013-02-08,4.09,159,44611.75,104928.5,-0.76,3.338,1193809,3.33,189815631,7508.232704402516,280.57704402515725,7093268.25,0,1,0,0
0.088107268,0.09544289,Mountain,2013-02-15,4.09,153,44611.75,104928.5,-0.83,3.226,1199688,3.26,183552264,7841.098039215686,291.58006535947715,6825597.75,0,1,0,0
-0.024391453,0.018153405,Mountain,2013-02-22,4.09,146,44611.75,104928.5,-0.81,3.272,1201674,3.28,175444404,8230.643835616438,305.5599315068493,6513315.5,0,1,0,0
0.159427737,0.167459186,Mountain,2013-03-01,4.43,139,32003.2,93400.0,-0.95,3.443,1236980,3.48,171940220,8899.136690647481,230.23884892086332,4448444.8,0,1,0,0
-0.099529595,0.09402462,Mountain,2013-03-08,4.43,136,32003.2,93400.0,-0.86,3.548,1272844,3.57,173106784,9359.14705882353,235.31764705882352,4352435.2,0,1,0,0
-0.220240792,0.215913514,Mountain,2013-03-15,4.43,132,32003.2,93400.0,-0.69,3.732,1340116,3.74,176895312,10152.39393939394,242.44848484848487,4224422.4,0,1,0,0
-0.449916871,0.447830388,Mountain,2013-03-22,4.43,127,32003.2,93400.0,-0.44,3.935,1407669,3.99,178773963,11084.007874015748,251.9937007874016,4064406.4,0,1,0,0
-0.146603474,0.141557767,Mountain,2013-03-29,4.43,122,32003.2,93400.0,-0.38,3.983,1459808,4.05,178096576,11965.639344262296,262.32131147540986,3904390.4,0,1,0,0
0.639079959,0.651791053,Mountain,2013-04-05,4.71,123,33737.75,114506.5,-0.72,3.991,1517970,3.99,186710310,12341.219512195123,274.2906504065041,4149743.25,0,1,0,0
-0.216223108,0.211856633,Mountain,2013-04-12,4.71,120,33737.75,114506.5,-0.58,4.109,1564250,4.13,187710000,13035.416666666666,281.1479166666667,4048530.0,0,1,0,0
-0.231801614,0.227587128,Mountain,2013-04-19,4.71,117,33737.75,114506.5,-0.46,4.264,1573733,4.25,184126761,13450.709401709402,288.3568376068376,3947316.75,0,1,0,0
0.021506205,0.028192046,Mountain,2013-04-26,4.71,118,33737.75,114506.5,-0.47,4.198,1559802,4.24,184056636,13218.661016949152,285.9131355932203,3981054.5,0,1,0,0
1.105679456,1.122942847,Mountain,2013-05-03,5.65,118,21647.8,92429.8,-1.42,4.225,1537414,4.23,181414852,13028.93220338983,183.45593220338984,2554440.4,0,1,0,0
0.214656937,0.22322722,Mountain,2013-05-10,5.65,120,21647.8,92429.8,-1.76,3.96,1507390,3.89,180886800,12561.583333333334,180.39833333333334,2597736.0,0,1,0,0
-0.034685558,0.028547942,Mountain,2013-05-17,5.65,122,21647.8,92429.8,-1.7,4.001,1490834,3.95,181881748,12219.95081967213,177.44098360655738,2641031.6,0,1,0,0
-0.1185186,0.113198887,Mountain,2013-05-24,5.65,127,21647.8,92429.8,-1.51,4.193,1498148,4.14,190264796,11796.44094488189,170.4551181102362,2749270.6,0,1,0,0
0.013158085,0.019762478,Mountain,2013-05-31,5.65,132,21647.8,92429.8,-1.53,4.082,1460034,4.12,192724488,11060.863636363636,163.99848484848485,2857509.6,0,1,0,0
0.618536317,0.63104698,Mountain,2013-06-07,6.78,137,29646.5,112536.25,-2.84,3.929,1433839,3.94,196435943,10465.978102189782,216.3978102189781,4061570.5,0,1,0,0
0.058136027,0.06517924,Mountain,2013-06-14,6.78,140,29646.5,112536.25,-3.01,3.77,1442807,3.77,201992980,10305.764285714286,211.76071428571427,4150510.0,0,1,0,0
-0.033786998,0.027640615,Mountain,2013-06-21,6.78,144,29646.5,112536.25,-2.91,3.878,1408440,3.87,202815360,9780.833333333334,205.87847222222223,4269096.0,0,1,0,0
0.050261835,0.057228225,Mountain,2013-06-28,6.78,148,29646.5,112536.25,-3.06,3.648,1388993,3.72,205570964,9385.087837837838,200.3141891891892,4387682.0,0,1,0,0
0.195308752,0.203690268,Mountain,2013-07-05,7.26,152,34667.25,115596.75,-3.72,3.635,1380105,3.54,209775960,9079.638157894737,228.07401315789474,5269422.0,0,1,0,0
-0.032789823,0.026633712,Mountain,2013-07-12,7.26,154,34667.25,115596.75,-3.6,3.667,1406912,3.66,216664448,9135.792207792209,225.11201298701297,5338756.5,0,1,0,0
-0.00837,0.00197,Mountain,2013-07-19,7.26,157,34667.25,115596.75,-3.57,3.716,1399786,3.69,219766402,8915.83439490446,220.81050955414014,5442758.25,0,1,0,0
0.00559,0.0121,Mountain,2013-07-26,7.26,160,34667.25,115596.75,-3.59,3.663,1368913,3.67,219026080,8555.70625,216.6703125,5546760.0,0,1,0,0
-0.241415318,0.237294626,Mountain,2013-08-02,6.27,164,27130.2,92633.2,-2.82,3.414,1368006,3.45,224352984,8341.5,165.4280487804878,4449352.8,0,1,0,0
0.045068285,0.051984006,Mountain,2013-08-09,6.27,168,27130.2,92633.2,-2.95,3.282,1370250,3.32,230202000,8156.25,161.48928571428573,4557873.600000001,0,1,0,0
-0.010221554,0.00384526,Mountain,2013-08-16,6.27,172,27130.2,92633.2,-2.92,3.345,1363235,3.35,234476420,7925.78488372093,157.73372093023255,4666394.4,0,1,0,0
-0.049132689,0.043136024,Mountain,2013-08-23,6.27,177,27130.2,92633.2,-2.78,3.479,1328438,3.49,235133526,7505.299435028249,153.27796610169491,4802045.4,0,1,0,0
-0.021819047,0.015555902,Mountain,2013-08-30,6.27,181,27130.2,92633.2,-2.72,3.558,1328801,3.55,240512981,7341.441988950276,149.89060773480662,4910566.2,0,1,0,0
0.383159351,0.393373598,Mountain,2013-09-06,7.63,184,30391.25,108795.0,-3.99,3.614,1306595,3.64,240413480,7101.059782608696,165.16983695652175,5591990.0,0,1,0,0
0.00749,0.014,Mountain,2013-09-13,7.63,188,30391.25,108795.0,-4.02,3.614,1325431,3.61,249181028,7050.164893617021,161.65558510638297,5713555.0,0,1,0,0
-0.025190249,0.018959994,Mountain,2013-09-20,7.63,192,30391.25,108795.0,-3.92,3.721,1284673,3.71,246657216,6691.005208333333,158.28776041666666,5835120.0,0,1,0,0
0.040005335,0.046871659,Mountain,2013-09-27,7.63,197,30391.25,108795.0,-4.08,3.535,1275792,3.55,251331024,6476.1015228426395,154.2703045685279,5987076.25,0,1,0,0
-1.027660553,1.031210728,Mountain,2013-10-04,5.02,202,32166.25,117082.5,-1.46,3.543,1246549,3.56,251802898,6171.034653465346,159.2388613861386,6497582.5,0,1,0,0
-0.100804699,0.095312164,Mountain,2013-10-11,5.02,205,32166.25,117082.5,-1.32,3.705,1266770,3.7,259687850,6179.365853658536,156.90853658536585,6594081.25,0,1,0,0
-0.070617567,0.064830516,Mountain,2013-10-18,5.02,208,32166.25,117082.5,-1.23,3.78,1261740,3.79,262441920,6066.057692307692,154.64543269230768,6690580.0,0,1,0,0
0.078164773,0.085403393,Mountain,2013-10-25,5.02,211,32166.25,117082.5,-1.33,3.641,1261896,3.69,266260056,5980.549763033176,152.44668246445497,6787078.75,0,1,0,0
-0.038318864,0.032216697,Mountain,2013-11-01,4.83,213,31876.6,89485.2,-1.28,3.556,1278043,3.55,272223159,6000.2018779342725,149.65539906103285,6789715.8,0,1,0,0
0.060624622,0.067692115,Mountain,2013-11-08,4.83,214,31876.6,89485.2,-1.36,3.497,1279355,3.47,273781970,5978.294392523365,148.95607476635513,6821592.399999999,0,1,0,0
-0.11686434,0.111528488,Mountain,2013-11-15,4.83,215,31876.6,89485.2,-1.21,3.604,1279061,3.62,274998115,5949.120930232558,148.2632558139535,6853469.0,0,1,0,0
-0.050858417,0.044878589,Mountain,2013-11-22,4.83,214,31876.6,89485.2,-1.15,3.663,1240883,3.68,265548962,5798.518691588785,148.95607476635513,6821592.399999999,0,1,0,0
-0.180583937,0.175869754,Mountain,2013-11-29,4.83,208,31876.6,89485.2,-0.96,3.864,1267787,3.87,263699696,6095.129807692308,153.2528846153846,6630332.8,0,1,0,0
-0.169899037,0.165080608,Mountain,2013-12-06,4.75,200,58289.75,109095.75,-0.81,4.034,1308411,3.94,261682200,6542.055,291.44875,11657950.0,0,1,0,0
-0.610259521,0.609737394,Mountain,2013-12-13,4.75,187,58289.75,109095.75,-0.44,4.313,1321483,4.31,247117321,7066.754010695187,311.7098930481283,10900183.25,0,1,0,0
0.127833372,0.135556575,Mountain,2013-12-20,4.75,182,58289.75,109095.75,-0.5,4.339,1294536,4.25,235605552,7112.8351648351645,320.27335164835165,10608734.5,0,1,0,0
-0.510825624,0.509333387,Mountain,2013-12-27,4.75,175,58289.75,109095.75,-0.3,4.43,1291380,4.45,225991500,7379.314285714286,333.0842857142857,10200706.25,0,1,0,0
0.550046337,0.561888789,Mountain,2014-01-03,4.88,169,41651.2,91449.2,-0.52,4.321,1308426,4.36,221123994,7742.165680473373,246.4568047337278,7039052.8,0,1,0,0
0.091807549,0.099179273,Mountain,2014-01-10,4.88,159,41651.2,91449.2,-0.57,4.176,1275849,4.31,202859991,8024.207547169812,261.9572327044025,6622540.8,0,1,0,0
-0.15123097,0.14623041,Mountain,2014-01-17,4.88,153,41651.2,91449.2,-0.49,4.335,1287601,4.39,197002953,8415.692810457516,272.2300653594771,6372633.6,0,1,0,0
0.0,0.006476019,Mountain,2014-01-24,4.88,145,41651.2,91449.2,0.2,4.672,1257253,5.08,182301685,8670.710344827587,287.2496551724138,6039424.0,0,1,0,0
0.717839793,0.731319293,Mountain,2014-01-31,4.88,136,41651.2,91449.2,0.41,5.078,1258638,5.29,171174768,9254.691176470587,306.25882352941176,5664563.199999999,0,1,0,0
-0.130053128,0.12484595,Mountain,2014-02-07,5.99,124,44793.75,103495.0,0.36,5.003,1280849,6.35,158825276,10329.427419354839,361.2399193548387,5554425.0,0,1,0,0
0.441832752,0.452619437,Mountain,2014-02-14,5.99,115,44793.75,103495.0,0.56,4.932,1255232,6.55,144351680,10915.060869565217,389.5108695652174,5151281.25,0,1,0,0
-4.025351691,4.058148325,Mountain,2014-02-21,5.99,109,44793.75,103495.0,0.01,5.975,1208023,6.0,131674507,11082.779816513761,410.95183486238534,4882518.75,0,1,0,0
0.0,0.006476019,Mountain,2014-02-28,5.99,101,44793.75,103495.0,-0.89,4.903,1190626,5.1,120253226,11788.376237623763,443.5024752475247,4524168.75,0,1,0,0
0.0,0.006476019,Mountain,2014-03-07,5.9,94,38400.0,116308.5,0.34,4.592,1172007,6.24,110168658,12468.159574468085,408.51063829787233,3609600.0,0,1,0,0
0.0,0.006476019,Mountain,2014-03-14,5.9,91,38400.0,116308.5,-1.32,4.511,1155891,4.58,105186081,12702.098901098901,421.97802197802196,3494400.0,0,1,0,0
0.107630664,0.115156764,Mountain,2014-03-21,5.9,87,38400.0,116308.5,-1.47,4.432,1138127,4.43,99017049,13081.919540229885,441.37931034482756,3340800.0,0,1,0,0
-0.020619287,0.014344437,Mountain,2014-03-28,5.9,85,38400.0,116308.5,-1.44,4.432,1113438,4.46,94642230,13099.270588235295,451.7647058823529,3264000.0,0,1,0,0
-0.437213806,0.435003389,Mountain,2014-04-04,5.38,82,30992.0,112925.0,-0.93,4.384,1113228,4.45,91284696,13575.951219512195,377.9512195121951,2541344.0,0,1,0,0
-0.21511138,0.210734058,Mountain,2014-04-11,5.38,81,30992.0,112925.0,-0.75,4.574,1111608,4.63,90040248,13723.555555555555,382.61728395061726,2510352.0,0,1,0,0
-0.027028672,0.020816354,Mountain,2014-04-18,5.38,80,30992.0,112925.0,-0.73,4.6,1091694,4.65,87335520,13646.175,387.4,2479360.0,0,1,0,0
-0.230016431,0.225784527,Mountain,2014-04-25,5.38,82,30992.0,112925.0,-0.58,4.704,1084659,4.8,88942038,13227.548780487805,377.9512195121951,2541344.0,0,1,0,0
0.564529803,0.57651356,Mountain,2014-05-02,5.78,83,23750.8,93294.6,-1.02,4.767,1074913,4.76,89217779,12950.759036144578,286.15421686746987,1971316.4,0,1,0,0
0.019418086,0.026083554,Mountain,2014-05-09,5.78,86,23750.8,93294.6,-1.04,4.666,1023801,4.74,88046886,11904.662790697674,276.1720930232558,2042568.8,0,1,0,0
0.238411023,0.247213059,Mountain,2014-05-16,5.78,89,23750.8,93294.6,-1.32,4.408,997231,4.46,88753559,11204.842696629214,266.8629213483146,2113821.1999999997,0,1,0,0
-0.046520016,0.040497861,Mountain,2014-05-23,5.78,94,23750.8,93294.6,-1.26,4.452,980333,4.52,92151302,10429.074468085106,252.66808510638296,2232575.1999999997,0,1,0,0
0.0,0.006476019,Mountain,2014-05-30,5.78,100,23750.8,93294.6,-1.26,4.556,986495,4.52,98649500,9864.95,237.50799999999998,2375080.0,0,1,0,0
0.275705881,0.284871778,Mountain,2014-06-06,6.27,104,29284.5,113571.0,-1.66,4.658,1020527,4.61,106134808,9812.759615384615,281.5817307692308,3045588.0,0,1,0,0
0.0,0.006476019,Mountain,2014-06-13,6.27,109,29284.5,113571.0,-1.66,4.637,1059370,4.61,115471330,9718.990825688074,268.6651376146789,3192010.5,0,1,0,0
-0.030583423,0.024405786,Mountain,2014-06-20,6.27,115,29284.5,113571.0,-1.61,4.652,1045923,4.66,120281145,9094.982608695653,254.6478260869565,3367717.5,0,1,0,0
0.083381609,0.090671127,Mountain,2014-06-27,6.27,120,29284.5,113571.0,-1.75,4.469,1031681,4.52,123801720,8597.341666666667,244.0375,3514140.0,0,1,0,0
0.372548293,0.382659016,Mountain,2014-07-04,6.95,127,33712.25,117150.75,-2.54,4.42,1040013,4.41,132081651,8189.078740157481,265.4507874015748,4281455.75,0,1,0,0
0.083066599,0.090353043,Mountain,2014-07-11,6.95,131,33712.25,117150.75,-2.76,4.173,1028965,4.19,134794415,7854.694656488549,257.34541984732823,4416304.75,0,1,0,0
0.028573372,0.035328163,Mountain,2014-07-18,6.95,136,33712.25,117150.75,-2.84,4.054,1010714,4.11,137457104,7431.720588235294,247.88419117647058,4584866.0,0,1,0,0
0.090818674,0.09818075,Mountain,2014-07-25,6.95,141,33712.25,117150.75,-3.11,3.802,982801,3.84,138574941,6970.219858156029,239.09397163120568,4753427.25,0,1,0,0
-0.198529367,0.193990266,Mountain,2014-08-01,6.34,145,25584.8,94529.4,-2.55,3.796,969135,3.79,140524575,6683.689655172414,176.44689655172414,3709796.0,0,1,0,0
-0.052325819,0.046360308,Mountain,2014-08-08,6.34,149,25584.8,94529.4,-2.42,3.9,956296,3.92,142488104,6418.093959731544,171.71006711409396,3812135.1999999997,0,1,0,0
0.00823,0.0148,Mountain,2014-08-15,6.34,153,25584.8,94529.4,-2.44,3.89,960195,3.9,146909835,6275.78431372549,167.22091503267973,3914474.4,0,1,0,0
0.020284671,0.026958594,Mountain,2014-08-22,6.34,156,25584.8,94529.4,-2.49,3.844,952728,3.85,148625568,6107.2307692307695,164.0051282051282,3991228.8,0,1,0,0
-0.066414443,0.060586385,Mountain,2014-08-29,6.34,159,25584.8,94529.4,-2.33,3.983,976994,4.01,155342046,6144.6163522012575,160.91069182389936,4067983.1999999997,0,1,0,0
-0.052875752,0.046915606,Mountain,2014-09-05,6.14,164,30870.25,114562.5,-2.21,3.837,989817,3.93,162329988,6035.469512195122,188.23323170731706,5062721.0,0,1,0,0
0.00901,0.0156,Mountain,2014-09-12,6.14,169,30870.25,114562.5,-2.23,3.899,999207,3.91,168865983,5912.467455621302,182.66420118343194,5217072.25,0,1,0,0
-0.018100042,0.011800612,Mountain,2014-09-19,6.14,170,30870.25,114562.5,-2.19,3.937,944154,3.95,160506180,5553.84705882353,181.58970588235294,5247942.5,0,1,0,0
0.031463269,0.038246255,Mountain,2014-09-26,6.14,174,30870.25,114562.5,-2.26,3.906,937715,3.88,163162410,5389.166666666667,177.41522988505747,5371423.5,0,1,0,0
-0.216528312,0.212164814,Mountain,2014-10-03,5.84,176,25951.2,95728.8,-1.82,4.054,921759,4.02,162229584,5237.267045454545,147.45000000000002,4567411.2,0,1,0,0
0.079197042,0.086445733,Mountain,2014-10-10,5.84,181,25951.2,95728.8,-1.97,3.883,922102,3.87,166900462,5094.486187845304,143.3767955801105,4697167.2,0,1,0,0
0.025063969,0.03178452,Mountain,2014-10-17,5.84,184,25951.2,95728.8,-2.02,3.819,912072,3.82,167821248,4956.913043478261,141.0391304347826,4775020.8,0,1,0,0
0.089895004,0.097248069,Mountain,2014-10-24,5.84,187,25951.2,95728.8,-2.21,3.657,891641,3.63,166736867,4768.133689839572,138.7764705882353,4852874.4,0,1,0,0
-0.00909,0.0027,Mountain,2014-10-31,5.84,189,25951.2,95728.8,-2.19,3.728,915135,3.65,172960515,4841.984126984127,137.30793650793652,4904776.8,0,1,0,0
-1.032362903,1.035958956,Mountain,2014-11-07,4.61,191,44242.75,114669.25,-0.78,4.237,967434,3.83,184779894,5065.09947643979,231.63743455497382,8450365.25,0,1,0,0
-0.550046337,0.548936751,Mountain,2014-11-14,4.61,184,44242.75,114669.25,-0.45,4.137,966597,4.16,177853848,5253.244565217391,240.44972826086956,8140666.0,0,1,0,0
-0.510825624,0.509333387,Mountain,2014-11-21,4.61,177,44242.75,114669.25,-0.27,4.342,955365,4.34,169099605,5397.542372881356,249.9590395480226,7830966.75,0,1,0,0
0.510825624,0.522285426,Mountain,2014-11-28,4.61,176,44242.75,114669.25,-0.45,4.219,969944,4.16,170710144,5511.045454545455,251.37926136363637,7786724.0,0,1,0,0
0.955511445,0.971309748,Mountain,2014-12-05,4.92,173,48511.75,119425.25,-1.17,3.827,948980,3.75,164173540,5485.43352601156,280.41473988439304,8392532.75,0,1,0,0
0.074107972,0.081307013,Mountain,2014-12-12,4.92,170,48511.75,119425.25,-1.26,3.676,920021,3.66,156403570,5411.888235294117,285.36323529411766,8246997.5,0,1,0,0
-0.024097552,0.017856636,Mountain,2014-12-19,4.92,165,48511.75,119425.25,-1.23,3.629,924013,3.69,152462145,5600.078787878788,294.01060606060605,8004438.75,0,1,0,0
0.476082675,0.487203514,Mountain,2014-12-26,4.92,163,48511.75,119425.25,-1.98,3.088,933734,2.94,152198642,5728.429447852761,297.6180981595092,7907415.25,0,1,0,0
-0.869426423,0.871432814,Mountain,2015-01-02,3.92,152,40836.4,94418.6,-0.83,3.044,956917,3.09,145451384,6295.506578947368,268.66052631578947,6207132.8,0,1,0,0
0.069795762,0.076952732,Mountain,2015-01-09,3.92,142,40836.4,94418.6,-0.89,2.913,984362,3.03,139779404,6932.12676056338,287.58028169014085,5798768.8,0,1,0,0
-0.057819571,0.051907658,Mountain,2015-01-16,3.92,136,40836.4,94418.6,-0.84,3.051,1019571,3.08,138661656,7496.845588235294,300.2676470588235,5553750.4,0,1,0,0
0.14389418,0.151774078,Mountain,2015-01-23,3.92,134,40836.4,94418.6,-0.97,2.907,1000469,2.95,134062846,7466.186567164179,304.7492537313433,5472077.600000001,0,1,0,0
0.040409538,0.047279806,Mountain,2015-01-30,3.92,133,40836.4,94418.6,-1.01,2.828,1014989,2.91,134993537,7631.496240601504,307.04060150375943,5431241.2,0,1,0,0
0.408760004,0.41922402,Mountain,2015-02-06,4.24,130,41545.0,108704.25,-1.52,2.655,1013349,2.72,131735370,7794.992307692308,319.5769230769231,5400850.0,0,1,0,0
-0.019934215,0.01365268,Mountain,2015-02-13,4.24,132,41545.0,108704.25,-1.49,2.718,1002010,2.75,132265320,7590.984848484848,314.7348484848485,5483940.0,0,1,0,0
-0.106106506,0.100665697,Mountain,2015-02-20,4.24,127,41545.0,108704.25,-1.34,2.844,984419,2.9,125021213,7751.330708661418,327.12598425196853,5276215.0,0,1,0,0
-0.188309599,0.18367079,Mountain,2015-02-27,4.24,118,41545.0,108704.25,-1.11,2.821,983213,3.13,116019134,8332.313559322034,352.0762711864407,4902310.0,0,1,0,0
0.239229689,0.248039712,Mountain,2015-03-06,4.45,111,36008.75,121486.5,-1.41,2.772,973142,3.04,108018762,8767.045045045044,324.40315315315314,3996971.25,0,1,0,0
0.181138825,0.189382094,Mountain,2015-03-13,4.45,111,36008.75,121486.5,-1.69,2.739,987946,2.76,109662006,8900.414414414414,324.40315315315314,3996971.25,0,1,0,0
-0.023953241,0.017710918,Mountain,2015-03-20,4.45,113,36008.75,121486.5,-1.65,2.818,956871,2.8,108126423,8467.884955752212,318.66150442477874,4068988.75,0,1,0,0
0.00604,0.0126,Mountain,2015-03-27,4.45,114,36008.75,121486.5,-1.66,2.701,998123,2.79,113786022,8755.464912280702,315.86622807017545,4104997.5,0,1,0,0
-0.121555202,0.116265115,Mountain,2015-04-03,4.11,117,32537.0,118977.0,-1.47,2.651,997602,2.64,116719434,8526.51282051282,278.0940170940171,3806829.0,0,1,0,0
-0.020619287,0.014344437,Mountain,2015-04-10,4.11,117,32537.0,118977.0,-1.44,2.598,1029544,2.67,120456648,8799.521367521367,278.0940170940171,3806829.0,0,1,0,0
0.040821995,0.047696287,Mountain,2015-04-17,4.11,118,32537.0,118977.0,-1.5,2.594,1018282,2.61,120157276,8629.50847457627,275.73728813559325,3839366.0,0,1,0,0
0.00664,0.0132,Mountain,2015-04-24,4.11,118,32537.0,118977.0,-1.51,2.556,1027660,2.6,121263880,8708.983050847457,275.73728813559325,3839366.0,0,1,0,0
0.088665637,0.096006707,Mountain,2015-05-01,4.22,119,23714.4,97271.8,-1.65,2.628,1013527,2.57,120609713,8517.033613445377,199.28067226890758,2822013.6,0,1,0,0
-0.115512887,0.11016385,Mountain,2015-05-08,4.22,123,23714.4,97271.8,-1.47,2.798,1018067,2.75,125222241,8276.967479674797,192.8,2916871.2,0,1,0,0
-0.092592787,0.087020133,Mountain,2015-05-15,4.22,125,23714.4,97271.8,-1.34,2.932,1028741,2.88,128592625,8229.928,189.7152,2964300.0,0,1,0,0
-0.085655445,0.080015108,Mountain,2015-05-22,4.22,129,23714.4,97271.8,-1.23,2.942,983234,2.99,126837186,7621.968992248062,183.83255813953488,3059157.6,0,1,0,0
0.143642702,0.151520147,Mountain,2015-05-29,4.22,136,23714.4,97271.8,-1.42,2.746,1019431,2.8,138642616,7495.816176470588,174.37058823529412,3225158.4000000004,0,1,0,0
0.585436488,0.597624218,Mountain,2015-06-05,5.2,142,33648.5,118399.75,-2.55,2.639,1030892,2.65,146386664,7259.802816901409,236.9612676056338,4778087.0,0,1,0,0
-0.052325819,0.046360308,Mountain,2015-06-12,5.2,147,33648.5,118399.75,-2.42,2.803,1051377,2.78,154552419,7152.224489795918,228.90136054421768,4946329.5,0,1,0,0
-0.050858417,0.044878589,Mountain,2015-06-19,5.2,150,33648.5,118399.75,-2.3,2.846,1048052,2.9,157207800,6987.013333333333,224.32333333333332,5047275.0,0,1,0,0
0.042559614,0.049450859,Mountain,2015-06-26,5.2,155,33648.5,118399.75,-2.4,2.768,1036572,2.8,160668660,6687.561290322581,217.08709677419355,5215517.5,0,1,0,0
0.056695344,0.063724501,Mountain,2015-07-03,5.33,158,27684.6,95980.4,-2.54,2.811,1034726,2.79,163486708,6548.898734177215,175.21898734177213,4374166.8,0,1,0,0
0.015625318,0.022253783,Mountain,2015-07-10,5.33,164,27684.6,95980.4,-2.58,2.731,1000887,2.75,164145468,6102.969512195122,168.80853658536586,4540274.399999999,0,1,0,0
-0.05579136,0.049859659,Mountain,2015-07-17,5.33,167,27684.6,95980.4,-2.44,2.871,1000364,2.89,167060788,5990.203592814371,165.7760479041916,4623328.2,0,1,0,0
0.00409,0.0106,Mountain,2015-07-24,5.33,171,27684.6,95980.4,-2.45,2.839,962054,2.88,164511234,5626.046783625731,161.8982456140351,4734066.6,0,1,0,0
0.00407,0.0106,Mountain,2015-07-31,5.33,174,27684.6,95980.4,-2.46,2.796,973594,2.87,169405356,5595.367816091954,159.10689655172413,4817120.399999999,0,1,0,0
0.125880246,0.133584394,Mountain,2015-08-07,5.59,176,36536.0,120968.0,-2.79,2.794,970067,2.8,170731792,5511.744318181818,207.5909090909091,6430336.0,0,1,0,0
-0.029092961,0.022900782,Mountain,2015-08-14,5.59,179,36536.0,120968.0,-2.71,2.841,977912,2.88,175046248,5463.195530726257,204.11173184357543,6539944.0,0,1,0,0
0.046855417,0.053788573,Mountain,2015-08-21,5.59,183,36536.0,120968.0,-2.84,2.716,942081,2.75,172400823,5147.983606557377,199.65027322404373,6686088.0,0,1,0,0
